time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
313.822	1.41373	-4.58743	0.000303911	0.000142127	-0.818505	0.5745	0.0133118	-0.10319
314.021	1.41329	-4.58958	0.000313001	0.000152373	-0.823789	0.566897	0.0161432	-0.119276
314.221	1.40842	-4.59461	0.000325053	0.000190041	-0.828415	0.560114	0.0162372	-0.12677
314.422	1.40824	-4.59574	0.00011714	3.88322e-05	-0.836071	0.548621	0	-0.282477
314.621	1.40943	-4.59507	-0.000295819	-0.000220132	-0.855956	0.517049	0	-0.550492
314.821	1.41287	-4.59239	0.000474449	0.000217591	0.879506	-0.475887	0	-0.60267
315.021	1.41513	-4.59085	0.000406044	0.000124563	0.900303	-0.435263	0	-0.566812
315.221	1.41605	-4.59107	0.000410487	0.000162285	0.918666	-0.395034	0	-0.53589
315.421	1.41252	-4.59341	0.000361652	0.000180283	0.93476	-0.355279	0	-0.515718
315.621	1.41379	-4.59401	0.000337492	9.84035e-05	0.948723	-0.316107	0	-0.489064
315.821	1.41497	-4.59461	0.000359425	0.000138058	0.957816	-0.287382	0	-0.471921
316.021	1.42022	-4.5964	0.000311927	0.000109621	0.968208	-0.250145	0	0
324.321	1.42778	-4.59909	-0.000682607	-0.00030819	0.979558	-0.201162	0	0.782762
324.521	1.42088	-4.59877	-0.000659731	-0.000328836	0.966798	-0.255542	0.0390502	0.675977
324.721	1.41074	-4.60076	-0.000643819	-0.000382436	0.952504	-0.304525	0.0438827	0.647252
324.921	1.39888	-4.60453	-0.000499309	-0.000394184	0.936013	-0.351965	0.0447092	0.611151
325.121	1.38967	-4.60796	-0.00059632	-0.000378326	0.917836	-0.396959	0	0.615739
325.321	1.38752	-4.60691	-0.000526349	-0.000350302	0.898973	-0.438004	0	0.574032
325.521	1.38793	-4.60341	-0.000395715	-0.000352495	0.880245	-0.474519	0	0.552715
325.721	1.38625	-4.60309	0.000504901	0.00042582	-0.859823	0.510592	0.00222953	0.546892
325.921	1.38121	-4.60562	0.000352811	0.000329674	-0.837944	0.545756	0.00238215	0.533905
326.121	1.37885	-4.60559	0.000409859	0.000449899	-0.820004	0.572357	0.00232921	0.56536
326.321	1.37462	-4.6055	0.000462334	0.000480226	-0.793925	0.608015	0.00472052	0.581727
326.521	1.36942	-4.60563	0.000369924	0.000433093	-0.76653	0.642208	0	0.567735
326.721	1.36632	-4.60631	0.000388138	0.000519121	-0.738361	0.674405	0.00247813	0.568121
326.921	1.36458	-4.60671	0.00036488	0.000516553	-0.71011	0.704091	0	0.55346
327.121	1.36344	-4.60733	0.000317036	0.000555041	-0.682261	0.731108	0	0.53085
327.321	1.35916	-4.60819	0.000321991	0.000580134	-0.653719	0.756737	0	0.527166
327.522	1.35627	-4.60912	0.000367044	0.000607522	-0.625848	0.779944	0.00215714	0.499293
327.721	1.3549	-4.61023	0.000279354	0.000667901	-0.596605	0.802535	0.00228918	0.513885
327.921	1.35347	-4.61171	0.000299213	0.000715294	-0.566682	0.823936	0.00475992	0.509257
328.121	1.34817	-4.61524	0.000277587	0.000761062	-0.534531	0.845148	0	0.507378
328.321	1.34622	-4.61699	0.000234745	0.000777004	-0.502185	0.86476	0	0.520629
328.521	1.34541	-4.61855	0.000164635	0.000690301	-0.476753	0.879037	0.00482918	0.514998
328.721	1.34153	-4.62125	0.000163585	0.000767322	-0.442427	0.896804	0	0.523776
328.921	1.34085	-4.62311	0.000158625	0.000684571	-0.406156	0.913804	0.00486674	0.525145
329.121	1.3426	-4.62736	7.11999e-05	0.000736988	-0.368078	0.929795	0.0276798	0.558563
329.321	1.34773	-4.6348	9.39848e-05	0.000719682	-0.326649	0.945145	0.0850539	0.594457
329.522	1.36145	-4.64662	7.74427e-05	0.000420834	-0.280824	0.959759	0.119305	0.627746
329.721	1.38639	-4.66286	8.6467e-05	0.000273443	-0.233432	0.972373	0.131005	0.628721
329.921	1.42035	-4.68187	4.12198e-05	-0.000128138	-0.187047	0.982351	0.154995	0.581219
330.121	1.44965	-4.6921	4.53821e-05	8.52417e-05	-0.144611	0.989489	0.156711	0.572602
330.321	1.47574	-4.69845	2.90102e-05	5.9944e-05	-0.104828	0.99449	0.158984	0.558119
330.521	1.50648	-4.70483	5.96194e-05	-2.90322e-05	-0.0641341	0.997941	0.156254	0.54697
330.721	1.53636	-4.7088	4.39192e-05	-7.99775e-05	-0.0252638	0.999681	0.150025	0.514259
330.921	1.58007	-4.71155	6.54284e-05	-0.00016951	0.0146546	0.999893	0.14354	0.511068
331.121	1.60139	-4.7118	9.33918e-05	-0.000206495	0.0431848	0.999067	0.140947	0.504941
331.321	1.63116	-4.71079	8.17237e-05	-0.000252447	0.0814433	0.996678	0.14932	0.497609
331.521	1.64324	-4.70458	8.41701e-05	-0.000127727	0.107513	0.994204	0.139141	0.468701
331.721	1.65773	-4.70302	-0.000167497	0.000447837	0.134667	0.990891	0.130447	0.463989
331.921	1.67717	-4.69899	-4.82461e-05	0.000196512	0.168022	0.985783	0.130468	0.453732
332.121	1.70144	-4.69179	3.64646e-05	7.08242e-05	0.201422	0.979504	0.127646	0.429372
332.321	1.72887	-4.68608	8.74427e-05	-3.87287e-05	0.235973	0.97176	0.142305	0.424816
332.521	1.75708	-4.68069	-0.000103759	0.000225945	0.269186	0.963088	0.110609	0.383253
332.721	1.77884	-4.67416	-0.000358586	0.000602696	0.29909	0.954225	0.0980198	0.354481
332.921	1.79486	-4.66567	-0.000380608	0.000536954	0.325639	0.945494	0.0900373	0.319757
333.121	1.80842	-4.67372	-0.000397056	0.00063162	0.350239	0.93666	0.0851365	0.306885
333.321	1.81994	-4.66839	-0.00042999	0.000653403	0.37235	0.928092	0.0776726	0.284127
333.521	1.83049	-4.65897	-0.000436819	0.000639982	0.392956	0.919557	0.0765031	0.277736
333.721	1.8376	-4.6521	-0.000432711	0.000589814	0.407457	0.913224	0.0697494	0.260706
333.921	1.8493	-4.67318	-0.000437949	0.000557738	0.426778	0.904356	0.0695344	0.250583
334.121	1.85715	-4.66429	-0.000454711	0.000566618	0.444334	0.895861	0.0640935	0.244848
334.321	1.86409	-4.64214	-0.0004669	0.000587963	0.460273	0.887777	0.0595714	0.228432
334.521	1.87027	-4.59893	-0.00046356	0.0005483	0.474726	0.880133	0.0596879	0.211725
334.721	1.87603	-4.5911	-0.00046533	0.000505417	0.48883	0.872379	0.0534903	0.193583
334.921	1.88012	-4.58377	-0.000518517	0.000547651	0.502301	0.864692	0.0486065	0.204305
335.121	1.88378	-4.57696	-0.000533366	0.000535139	0.515423	0.856935	0.0456634	0.185395
335.321	1.88787	-4.57042	-0.000508015	0.000480647	0.52737	0.849635	0.0449284	0.174828
335.521	1.89064	-4.56447	-0.000538178	0.000472457	0.538556	0.84259	0.0397093	0.168879
335.721	1.89374	-4.55866	-0.000464908	0.00034977	0.549125	0.83574	0.0416729	0.163318
335.921	1.89671	-4.55335	-0.000564004	0.000497078	0.559029	0.829148	0.0362082	0.151199
336.121	1.90476	-4.54471	-0.000526046	0.000411626	0.569343	0.8221	0.0359654	0.14244
336.322	1.90653	-4.54109	-0.00047698	0.000344394	0.575635	0.817706	0.03449	0.138999
336.521	1.90871	-4.53654	-0.000536646	0.0004232	0.583755	0.81193	0.0305281	0.146942
336.721	1.90706	-4.53566	-0.000568434	0.000432483	0.590903	0.806742	0.0296709	0.122095
336.921	1.90896	-4.53142	-0.00057188	0.000435862	0.598064	0.801448	0.0296972	0.112187
337.122	1.91067	-4.52753	-0.0005761	0.000430138	0.604447	0.796645	0.0281927	0.119809
337.321	1.91063	-4.52465	-0.000592627	0.000440267	0.610991	0.791638	0.0243929	0.115239
337.521	1.91214	-4.52142	-0.000593091	0.000422547	0.617153	0.786843	0.0240745	0.115543
337.721	1.91357	-4.51832	-0.000582294	0.000405937	0.62325	0.782022	0.0235465	0.11462
337.921	1.91203	-4.51489	-0.00051149	0.000371935	0.628361	0.777921	0.025634	0.11344
338.122	1.91227	-4.51185	-0.000475515	0.000360459	0.634273	0.773109	0.0201415	0.110847
338.321	1.91407	-4.50863	-0.000401919	0.000269841	0.640203	0.768205	0.0371702	0.112834
338.522	1.92527	-4.51052	-0.000416974	0.000223712	0.648482	0.76123	0.0170668	0.116128
338.721	1.92645	-4.50992	-0.000294005	0.000233281	0.6532	0.757185	0	0.102503
338.921	1.92713	-4.50888	-0.000137836	0.000113917	0.659151	0.752011	0.0165454	0.106249
339.121	1.92359	-4.49832	-0.000338089	0.000173147	0.665323	0.746556	0.0132495	0.114417
