time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel	controller_flag
262.235	1.15781	4.44451	-0.00175733	-0.0909993	-0.00937174	0.995805	0.204006	0.0333785	2
262.435	1.19803	4.44396	-0.00163916	-0.0895754	-0.00772708	0.995949	0.203636	0.0129149	2
262.635	1.23813	4.44347	-0.00151659	-0.0881493	-0.0065922	0.996084	0.203544	0.0172271	2
262.835	1.27391	4.44232	-0.00160324	-0.0867245	-0.00762178	0.996202	0.203568	0.0287444	2
263.035	1.3141	4.44186	-0.00144044	-0.085308	-0.00587864	0.996336	0.204316	-0.0076294	2
263.235	1.35425	4.44144	-0.00146035	-0.0838976	-0.00601994	0.996455	0.204624	-0.00189184	2
263.435	1.47155	4.44491	-0.00150436	-0.0824924	-0.00679988	0.996567	0.20358	0.0321289	2
263.635	1.51176	4.44451	-0.00136864	-0.0810866	-0.00519032	0.996693	0.204859	0.00338845	2
263.835	1.55204	4.44417	-0.0012565	-0.0796883	-0.00399572	0.996811	0.203025	0.01147	2
264.035	1.5679	4.44193	-0.00118355	-0.0786714	-0.00309913	0.996895	0.203621	-0.0200993	2
264.235	1.60559	4.44138	-0.00118964	-0.0772665	-0.00308747	0.997005	0.202853	-0.00777556	2
264.435	1.64554	4.44117	-0.00111344	-0.0758607	-0.00241117	0.997115	0.205049	0.00105922	2
264.635	1.68295	4.44303	-0.00121551	-0.0744739	-0.00337474	0.997217	0.203006	-0.00253276	2
264.835	1.72297	4.44277	-0.00118977	-0.0730793	-0.00336042	0.99732	0.202574	-0.0145539	2
265.035	1.763	4.4425	-0.00123962	-0.0716906	-0.00399272	0.997418	0.204896	-0.0585783	2
265.235	1.80412	4.44122	-0.00130464	-0.07032	-0.00520065	0.99751	0.203286	0.041257	2
265.435	1.84419	4.4409	-0.00127978	-0.0689354	-0.00470889	0.997609	0.203835	-0.0317442	2
265.635	1.88428	4.44048	-0.001318	-0.0675591	-0.00566736	0.997698	0.201256	0.0632579	2
265.835	1.91577	4.43898	-0.00105842	-0.066179	-0.00194272	0.997805	0.202149	0.0663311	2
266.035	1.95593	4.43896	-0.00101543	-0.0648071	-0.000944961	0.997897	0.202541	0.0602773	2
266.235	2.05044	4.4395	-0.00106341	-0.0634334	-0.00178299	0.997984	0.203105	-0.0272024	2
266.435	2.08047	4.43935	-0.00113762	-0.0623663	-0.00303704	0.998048	0.20124	0.0799922	2
266.635	2.12047	4.43922	-0.00105137	-0.0609928	-0.00166408	0.998136	0.202551	-0.00253464	2
266.835	2.16438	4.43965	-0.00101657	-0.0596296	-0.00139675	0.998219	0.202321	0.0293935	2
267.035	2.20449	4.43965	-0.000910091	-0.0582588	6.52119e-05	0.998301	0.204561	-0.00167324	2
267.235	2.24462	4.4397	-0.000845456	-0.0569017	0.00109656	0.998379	0.203987	-0.031577	2
267.435	2.29308	4.4384	-0.000903445	-0.0555522	0.00034631	0.998455	0.202419	0.016149	2
267.635	2.33311	4.43845	-0.000898381	-0.0542077	0.000242432	0.998529	0.204363	-0.033414	2
267.835	2.37309	4.43841	-0.000880489	-0.0528655	-0.00043615	0.998601	0.204335	-0.0177983	2
268.035	2.41083	4.438	-0.000881228	-0.0515362	-0.000985533	0.99867	0.203462	-0.000381155	2
268.235	2.4509	4.43796	-0.000767319	-0.0501972	3.08167e-05	0.998739	0.203041	0.00277121	2
268.435	2.49094	4.43799	-0.00072455	-0.048862	0.000418357	0.998805	0.203145	0.0116398	2
268.635	2.5436	4.43828	-0.000647245	-0.0475309	0.00135829	0.998869	0.202525	0.0533767	2
268.835	2.58358	4.43849	-0.000582686	-0.0461946	0.00237137	0.998929	0.204181	-0.0492222	2
269.035	2.61362	4.44065	-0.000602946	-0.0452457	0.000624371	0.998976	0.203954	-0.00583657	2
269.235	2.65367	4.44116	-0.000589928	-0.0439259	0.00071596	0.999034	0.203653	-0.0100528	2
269.435	2.69375	4.4412	-0.000550336	-0.042611	0.000768992	0.999091	0.204057	-0.00811702	2
269.635	2.72512	4.44004	-0.00054294	-0.0413058	0.000731247	0.999146	0.202034	0.0397693	2
